,date,scheduled_flights,tracked_flights,code,name,lon,lat
368,2020-05-10,3,0,YTL,Big Trout Lake Airport,-89.896896,53.817501
369,2020-05-11,4,0,YTL,Big Trout Lake Airport,-89.896896,53.817501
370,2020-05-12,6,0,YTL,Big Trout Lake Airport,-89.896896,53.817501
371,2020-05-13,7,0,YTL,Big Trout Lake Airport,-89.896896,53.817501
372,2020-05-14,9,0,YTL,Big Trout Lake Airport,-89.896896,53.817501
373,2020-05-15,8,0,YTL,Big Trout Lake Airport,-89.896896,53.817501
374,2020-05-16,5,0,YTL,Big Trout Lake Airport,-89.896896,53.817501
375,2020-05-17,3,0,YTL,Big Trout Lake Airport,-89.896896,53.817501
376,2020-05-18,4,0,YTL,Big Trout Lake Airport,-89.896896,53.817501
377,2020-05-19,8,1,YTL,Big Trout Lake Airport,-89.896896,53.817501
378,2020-05-20,6,0,YTL,Big Trout Lake Airport,-89.896896,53.817501
379,2020-05-21,8,2,YTL,Big Trout Lake Airport,-89.896896,53.817501
380,2020-05-22,9,1,YTL,Big Trout Lake Airport,-89.896896,53.817501
381,2020-05-23,5,0,YTL,Big Trout Lake Airport,-89.896896,53.817501
382,2020-05-24,5,1,YTL,Big Trout Lake Airport,-89.896896,53.817501
383,2020-05-25,3,0,YTL,Big Trout Lake Airport,-89.896896,53.817501
384,2020-05-26,9,0,YTL,Big Trout Lake Airport,-89.896896,53.817501
385,2020-05-27,7,0,YTL,Big Trout Lake Airport,-89.896896,53.817501
386,2020-05-28,4,0,YTL,Big Trout Lake Airport,-89.896896,53.817501
387,2020-05-29,6,0,YTL,Big Trout Lake Airport,-89.896896,53.817501
388,2020-05-30,6,1,YTL,Big Trout Lake Airport,-89.896896,53.817501
389,2020-05-31,0,0,YTL,Big Trout Lake Airport,-89.896896,53.817501
390,2020-05-02,0,0,YBI,Black Tickle Airport,-55.785,53.469398
391,2020-05-03,0,0,YBI,Black Tickle Airport,-55.785,53.469398
392,2020-05-04,0,0,YBI,Black Tickle Airport,-55.785,53.469398
393,2020-05-05,0,0,YBI,Black Tickle Airport,-55.785,53.469398
394,2020-05-06,0,0,YBI,Black Tickle Airport,-55.785,53.469398
395,2020-05-07,0,0,YBI,Black Tickle Airport,-55.785,53.469398
396,2020-05-08,0,0,YBI,Black Tickle Airport,-55.785,53.469398
397,2020-05-09,0,0,YBI,Black Tickle Airport,-55.785,53.469398
398,2020-05-10,0,0,YBI,Black Tickle Airport,-55.785,53.469398
399,2020-05-11,0,0,YBI,Black Tickle Airport,-55.785,53.469398
400,2020-05-12,1,0,YBI,Black Tickle Airport,-55.785,53.469398
401,2020-05-13,0,0,YBI,Black Tickle Airport,-55.785,53.469398
402,2020-05-14,1,0,YBI,Black Tickle Airport,-55.785,53.469398
403,2020-05-15,0,0,YBI,Black Tickle Airport,-55.785,53.469398
404,2020-05-16,0,0,YBI,Black Tickle Airport,-55.785,53.469398
405,2020-05-17,0,0,YBI,Black Tickle Airport,-55.785,53.469398
406,2020-05-18,0,0,YBI,Black Tickle Airport,-55.785,53.469398
407,2020-05-19,2,0,YBI,Black Tickle Airport,-55.785,53.469398
408,2020-05-20,0,0,YBI,Black Tickle Airport,-55.785,53.469398
409,2020-05-21,2,0,YBI,Black Tickle Airport,-55.785,53.469398
410,2020-05-22,0,0,YBI,Black Tickle Airport,-55.785,53.469398
411,2020-05-23,0,0,YBI,Black Tickle Airport,-55.785,53.469398
412,2020-05-24,0,0,YBI,Black Tickle Airport,-55.785,53.469398
413,2020-05-25,0,0,YBI,Black Tickle Airport,-55.785,53.469398
414,2020-05-26,2,0,YBI,Black Tickle Airport,-55.785,53.469398
415,2020-05-27,0,0,YBI,Black Tickle Airport,-55.785,53.469398
416,2020-05-28,2,0,YBI,Black Tickle Airport,-55.785,53.469398
417,2020-05-29,0,0,YBI,Black Tickle Airport,-55.785,53.469398
418,2020-05-30,0,0,YBI,Black Tickle Airport,-55.785,53.469398
419,2020-05-31,0,0,YBI,Black Tickle Airport,-55.785,53.469398
420,2020-05-02,1,1,YBX,Lourdes-de-Blanc-Sablon Airport,-57.18,51.439999
421,2020-05-03,0,0,YBX,Lourdes-de-Blanc-Sablon Airport,-57.18,51.439999
422,2020-05-04,5,1,YBX,Lourdes-de-Blanc-Sablon Airport,-57.18,51.439999
423,2020-05-05,1,0,YBX,Lourdes-de-Blanc-Sablon Airport,-57.18,51.439999
424,2020-05-06,3,2,YBX,Lourdes-de-Blanc-Sablon Airport,-57.18,51.439999
425,2020-05-07,2,1,YBX,Lourdes-de-Blanc-Sablon Airport,-57.18,51.439999
426,2020-05-08,6,2,YBX,Lourdes-de-Blanc-Sablon Airport,-57.18,51.439999
427,2020-05-09,2,2,YBX,Lourdes-de-Blanc-Sablon Airport,-57.18,51.439999
428,2020-05-10,0,0,YBX,Lourdes-de-Blanc-Sablon Airport,-57.18,51.439999
429,2020-05-11,7,1,YBX,Lourdes-de-Blanc-Sablon Airport,-57.18,51.439999
430,2020-05-12,4,0,YBX,Lourdes-de-Blanc-Sablon Airport,-57.18,51.439999
431,2020-05-13,2,0,YBX,Lourdes-de-Blanc-Sablon Airport,-57.18,51.439999
432,2020-05-14,6,2,YBX,Lourdes-de-Blanc-Sablon Airport,-57.18,51.439999
433,2020-05-15,6,2,YBX,Lourdes-de-Blanc-Sablon Airport,-57.18,51.439999
434,2020-05-16,1,0,YBX,Lourdes-de-Blanc-Sablon Airport,-57.18,51.439999
435,2020-05-17,1,1,YBX,Lourdes-de-Blanc-Sablon Airport,-57.18,51.439999
436,2020-05-18,6,1,YBX,Lourdes-de-Blanc-Sablon Airport,-57.18,51.439999
437,2020-05-19,4,1,YBX,Lourdes-de-Blanc-Sablon Airport,-57.18,51.439999
438,2020-05-20,4,2,YBX,Lourdes-de-Blanc-Sablon Airport,-57.18,51.439999
439,2020-05-21,5,2,YBX,Lourdes-de-Blanc-Sablon Airport,-57.18,51.439999
440,2020-05-22,6,1,YBX,Lourdes-de-Blanc-Sablon Airport,-57.18,51.439999
441,2020-05-23,1,1,YBX,Lourdes-de-Blanc-Sablon Airport,-57.18,51.439999
442,2020-05-24,2,0,YBX,Lourdes-de-Blanc-Sablon Airport,-57.18,51.439999
443,2020-05-25,6,3,YBX,Lourdes-de-Blanc-Sablon Airport,-57.18,51.439999
444,2020-05-26,4,1,YBX,Lourdes-de-Blanc-Sablon Airport,-57.18,51.439999
445,2020-05-27,5,3,YBX,Lourdes-de-Blanc-Sablon Airport,-57.18,51.439999
446,2020-05-28,6,0,YBX,Lourdes-de-Blanc-Sablon Airport,-57.18,51.439999
447,2020-05-29,7,4,YBX,Lourdes-de-Blanc-Sablon Airport,-57.18,51.439999
448,2020-05-30,0,0,YBX,Lourdes-de-Blanc-Sablon Airport,-57.18,51.439999
449,2020-05-31,2,1,YBX,Lourdes-de-Blanc-Sablon Airport,-57.18,51.439999
450,2020-05-02,0,0,YVB,Bonaventure Airport,-65.460281,48.07111
451,2020-05-03,1,1,YVB,Bonaventure Airport,-65.460281,48.07111
452,2020-05-04,5,4,YVB,Bonaventure Airport,-65.460281,48.07111
453,2020-05-05,2,0,YVB,Bonaventure Airport,-65.460281,48.07111
454,2020-05-06,4,2,YVB,Bonaventure Airport,-65.460281,48.07111
455,2020-05-07,3,3,YVB,Bonaventure Airport,-65.460281,48.07111
456,2020-05-08,2,2,YVB,Bonaventure Airport,-65.460281,48.07111
457,2020-05-09,0,0,YVB,Bonaventure Airport,-65.460281,48.07111
458,2020-05-10,5,2,YVB,Bonaventure Airport,-65.460281,48.07111
459,2020-05-11,4,3,YVB,Bonaventure Airport,-65.460281,48.07111
460,2020-05-12,3,2,YVB,Bonaventure Airport,-65.460281,48.07111
461,2020-05-13,5,3,YVB,Bonaventure Airport,-65.460281,48.07111
462,2020-05-14,5,3,YVB,Bonaventure Airport,-65.460281,48.07111
463,2020-05-15,4,3,YVB,Bonaventure Airport,-65.460281,48.07111
464,2020-05-16,0,0,YVB,Bonaventure Airport,-65.460281,48.07111
465,2020-05-17,2,0,YVB,Bonaventure Airport,-65.460281,48.07111
466,2020-05-18,4,1,YVB,Bonaventure Airport,-65.460281,48.07111
467,2020-05-19,3,2,YVB,Bonaventure Airport,-65.460281,48.07111
468,2020-05-20,6,2,YVB,Bonaventure Airport,-65.460281,48.07111
469,2020-05-21,3,2,YVB,Bonaventure Airport,-65.460281,48.07111
470,2020-05-22,4,3,YVB,Bonaventure Airport,-65.460281,48.07111
471,2020-05-23,2,1,YVB,Bonaventure Airport,-65.460281,48.07111
472,2020-05-24,4,1,YVB,Bonaventure Airport,-65.460281,48.07111
473,2020-05-25,4,3,YVB,Bonaventure Airport,-65.460281,48.07111
474,2020-05-26,4,2,YVB,Bonaventure Airport,-65.460281,48.07111
475,2020-05-27,5,4,YVB,Bonaventure Airport,-65.460281,48.07111
476,2020-05-28,6,2,YVB,Bonaventure Airport,-65.460281,48.07111
477,2020-05-29,5,3,YVB,Bonaventure Airport,-65.460281,48.07111
478,2020-05-30,0,0,YVB,Bonaventure Airport,-65.460281,48.07111
479,2020-05-31,5,2,YVB,Bonaventure Airport,-65.460281,48.07111
480,2020-05-02,0,0,YBY,Bonnyville Airport,-110.739998,54.299999
481,2020-05-03,4,3,YBY,Bonnyville Airport,-110.739998,54.299999
482,2020-05-04,0,0,YBY,Bonnyville Airport,-110.739998,54.299999
483,2020-05-05,5,3,YBY,Bonnyville Airport,-110.739998,54.299999
484,2020-05-06,5,4,YBY,Bonnyville Airport,-110.739998,54.299999
485,2020-05-07,4,2,YBY,Bonnyville Airport,-110.739998,54.299999
486,2020-05-08,0,0,YBY,Bonnyville Airport,-110.739998,54.299999
487,2020-05-09,0,0,YBY,Bonnyville Airport,-110.739998,54.299999
488,2020-05-10,0,0,YBY,Bonnyville Airport,-110.739998,54.299999
489,2020-05-11,2,1,YBY,Bonnyville Airport,-110.739998,54.299999
490,2020-05-12,5,3,YBY,Bonnyville Airport,-110.739998,54.299999
491,2020-05-13,3,2,YBY,Bonnyville Airport,-110.739998,54.299999
492,2020-05-14,2,1,YBY,Bonnyville Airport,-110.739998,54.299999
493,2020-05-15,0,0,YBY,Bonnyville Airport,-110.739998,54.299999
494,2020-05-16,3,2,YBY,Bonnyville Airport,-110.739998,54.299999
495,2020-05-17,0,0,YBY,Bonnyville Airport,-110.739998,54.299999
496,2020-05-18,0,0,YBY,Bonnyville Airport,-110.739998,54.299999
497,2020-05-19,3,3,YBY,Bonnyville Airport,-110.739998,54.299999
498,2020-05-20,2,2,YBY,Bonnyville Airport,-110.739998,54.299999
499,2020-05-21,2,1,YBY,Bonnyville Airport,-110.739998,54.299999
500,2020-05-22,1,0,YBY,Bonnyville Airport,-110.739998,54.299999
501,2020-05-23,1,1,YBY,Bonnyville Airport,-110.739998,54.299999
502,2020-05-24,1,1,YBY,Bonnyville Airport,-110.739998,54.299999
503,2020-05-25,0,0,YBY,Bonnyville Airport,-110.739998,54.299999
504,2020-05-26,3,2,YBY,Bonnyville Airport,-110.739998,54.299999
505,2020-05-27,0,0,YBY,Bonnyville Airport,-110.739998,54.299999
506,2020-05-28,1,1,YBY,Bonnyville Airport,-110.739998,54.299999
507,2020-05-29,0,0,YBY,Bonnyville Airport,-110.739998,54.299999
508,2020-05-30,0,0,YBY,Bonnyville Airport,-110.739998,54.299999
509,2020-05-31,0,0,YBY,Bonnyville Airport,-110.739998,54.299999
510,2020-05-02,0,0,YBR,Brandon Municipal Airport,-99.951897,49.91
511,2020-05-03,0,0,YBR,Brandon Municipal Airport,-99.951897,49.91
512,2020-05-04,1,1,YBR,Brandon Municipal Airport,-99.951897,49.91
513,2020-05-05,0,0,YBR,Brandon Municipal Airport,-99.951897,49.91
514,2020-05-06,0,0,YBR,Brandon Municipal Airport,-99.951897,49.91
515,2020-05-07,0,0,YBR,Brandon Municipal Airport,-99.951897,49.91
516,2020-05-08,1,1,YBR,Brandon Municipal Airport,-99.951897,49.91
517,2020-05-09,0,0,YBR,Brandon Municipal Airport,-99.951897,49.91
518,2020-05-10,1,0,YBR,Brandon Municipal Airport,-99.951897,49.91
519,2020-05-11,1,1,YBR,Brandon Municipal Airport,-99.951897,49.91
520,2020-05-12,0,0,YBR,Brandon Municipal Airport,-99.951897,49.91
521,2020-05-13,0,0,YBR,Brandon Municipal Airport,-99.951897,49.91
522,2020-05-14,2,2,YBR,Brandon Municipal Airport,-99.951897,49.91
523,2020-05-15,1,0,YBR,Brandon Municipal Airport,-99.951897,49.91
524,2020-05-16,0,0,YBR,Brandon Municipal Airport,-99.951897,49.91
525,2020-05-17,0,0,YBR,Brandon Municipal Airport,-99.951897,49.91
526,2020-05-18,1,1,YBR,Brandon Municipal Airport,-99.951897,49.91
527,2020-05-19,0,0,YBR,Brandon Municipal Airport,-99.951897,49.91
528,2020-05-20,0,0,YBR,Brandon Municipal Airport,-99.951897,49.91
529,2020-05-21,1,0,YBR,Brandon Municipal Airport,-99.951897,49.91
530,2020-05-22,1,1,YBR,Brandon Municipal Airport,-99.951897,49.91
531,2020-05-23,0,0,YBR,Brandon Municipal Airport,-99.951897,49.91
532,2020-05-24,1,1,YBR,Brandon Municipal Airport,-99.951897,49.91
533,2020-05-25,2,2,YBR,Brandon Municipal Airport,-99.951897,49.91
534,2020-05-26,0,0,YBR,Brandon Municipal Airport,-99.951897,49.91
535,2020-05-27,2,2,YBR,Brandon Municipal Airport,-99.951897,49.91
536,2020-05-28,1,0,YBR,Brandon Municipal Airport,-99.951897,49.91
537,2020-05-29,4,3,YBR,Brandon Municipal Airport,-99.951897,49.91
538,2020-05-30,1,1,YBR,Brandon Municipal Airport,-99.951897,49.91
539,2020-05-31,0,0,YBR,Brandon Municipal Airport,-99.951897,49.91
540,2020-05-02,0,0,YBT,Brochet Airport,-101.678001,57.889439
541,2020-05-03,0,0,YBT,Brochet Airport,-101.678001,57.889439
542,2020-05-04,0,0,YBT,Brochet Airport,-101.678001,57.889439
543,2020-05-05,2,2,YBT,Brochet Airport,-101.678001,57.889439
544,2020-05-06,0,0,YBT,Brochet Airport,-101.678001,57.889439
545,2020-05-07,0,0,YBT,Brochet Airport,-101.678001,57.889439
546,2020-05-08,0,0,YBT,Brochet Airport,-101.678001,57.889439
547,2020-05-09,1,0,YBT,Brochet Airport,-101.678001,57.889439
548,2020-05-10,1,0,YBT,Brochet Airport,-101.678001,57.889439
549,2020-05-11,1,0,YBT,Brochet Airport,-101.678001,57.889439
550,2020-05-12,1,0,YBT,Brochet Airport,-101.678001,57.889439
551,2020-05-13,1,0,YBT,Brochet Airport,-101.678001,57.889439
552,2020-05-14,1,0,YBT,Brochet Airport,-101.678001,57.889439
553,2020-05-15,1,0,YBT,Brochet Airport,-101.678001,57.889439
554,2020-05-16,1,0,YBT,Brochet Airport,-101.678001,57.889439
555,2020-05-17,1,0,YBT,Brochet Airport,-101.678001,57.889439
556,2020-05-18,2,1,YBT,Brochet Airport,-101.678001,57.889439
557,2020-05-19,2,1,YBT,Brochet Airport,-101.678001,57.889439
558,2020-05-20,3,1,YBT,Brochet Airport,-101.678001,57.889439
559,2020-05-21,1,0,YBT,Brochet Airport,-101.678001,57.889439
560,2020-05-22,1,0,YBT,Brochet Airport,-101.678001,57.889439
561,2020-05-23,1,0,YBT,Brochet Airport,-101.678001,57.889439
562,2020-05-24,1,0,YBT,Brochet Airport,-101.678001,57.889439
563,2020-05-25,1,0,YBT,Brochet Airport,-101.678001,57.889439
564,2020-05-26,2,1,YBT,Brochet Airport,-101.678001,57.889439
565,2020-05-27,1,0,YBT,Brochet Airport,-101.678001,57.889439
566,2020-05-28,1,0,YBT,Brochet Airport,-101.678001,57.889439
567,2020-05-29,1,0,YBT,Brochet Airport,-101.678001,57.889439
568,2020-05-30,1,0,YBT,Brochet Airport,-101.678001,57.889439
569,2020-05-31,2,0,YBT,Brochet Airport,-101.678001,57.889439
570,2020-05-02,0,0,ZBM,Bromont Airport,-72.741402,45.290798
571,2020-05-03,1,1,ZBM,Bromont Airport,-72.741402,45.290798
572,2020-05-04,0,0,ZBM,Bromont Airport,-72.741402,45.290798
573,2020-05-05,0,0,ZBM,Bromont Airport,-72.741402,45.290798
574,2020-05-06,1,1,ZBM,Bromont Airport,-72.741402,45.290798
575,2020-05-07,1,1,ZBM,Bromont Airport,-72.741402,45.290798
576,2020-05-08,0,0,ZBM,Bromont Airport,-72.741402,45.290798
577,2020-05-09,0,0,ZBM,Bromont Airport,-72.741402,45.290798
578,2020-05-10,0,0,ZBM,Bromont Airport,-72.741402,45.290798
579,2020-05-11,0,0,ZBM,Bromont Airport,-72.741402,45.290798
580,2020-05-12,0,0,ZBM,Bromont Airport,-72.741402,45.290798
581,2020-05-13,0,0,ZBM,Bromont Airport,-72.741402,45.290798
582,2020-05-14,0,0,ZBM,Bromont Airport,-72.741402,45.290798
583,2020-05-15,1,1,ZBM,Bromont Airport,-72.741402,45.290798
584,2020-05-16,1,1,ZBM,Bromont Airport,-72.741402,45.290798
585,2020-05-17,0,0,ZBM,Bromont Airport,-72.741402,45.290798
586,2020-05-18,0,0,ZBM,Bromont Airport,-72.741402,45.290798
587,2020-05-19,1,1,ZBM,Bromont Airport,-72.741402,45.290798
588,2020-05-20,0,0,ZBM,Bromont Airport,-72.741402,45.290798
589,2020-05-21,1,0,ZBM,Bromont Airport,-72.741402,45.290798
590,2020-05-22,0,0,ZBM,Bromont Airport,-72.741402,45.290798
591,2020-05-23,0,0,ZBM,Bromont Airport,-72.741402,45.290798
592,2020-05-24,1,1,ZBM,Bromont Airport,-72.741402,45.290798
593,2020-05-25,0,0,ZBM,Bromont Airport,-72.741402,45.290798
594,2020-05-26,0,0,ZBM,Bromont Airport,-72.741402,45.290798
595,2020-05-27,0,0,ZBM,Bromont Airport,-72.741402,45.290798
596,2020-05-28,0,0,ZBM,Bromont Airport,-72.741402,45.290798
597,2020-05-29,0,0,ZBM,Bromont Airport,-72.741402,45.290798
598,2020-05-30,1,1,ZBM,Bromont Airport,-72.741402,45.290798
599,2020-05-31,0,0,ZBM,Bromont Airport,-72.741402,45.290798
600,2020-05-02,0,0,YVT,Buffalo Narrows Airport,-108.417,55.841942
601,2020-05-03,0,0,YVT,Buffalo Narrows Airport,-108.417,55.841942
602,2020-05-04,0,0,YVT,Buffalo Narrows Airport,-108.417,55.841942
603,2020-05-05,1,1,YVT,Buffalo Narrows Airport,-108.417,55.841942
604,2020-05-06,0,0,YVT,Buffalo Narrows Airport,-108.417,55.841942
605,2020-05-07,0,0,YVT,Buffalo Narrows Airport,-108.417,55.841942
606,2020-05-08,1,1,YVT,Buffalo Narrows Airport,-108.417,55.841942
607,2020-05-09,0,0,YVT,Buffalo Narrows Airport,-108.417,55.841942
608,2020-05-10,0,0,YVT,Buffalo Narrows Airport,-108.417,55.841942
609,2020-05-11,1,1,YVT,Buffalo Narrows Airport,-108.417,55.841942
610,2020-05-12,1,1,YVT,Buffalo Narrows Airport,-108.417,55.841942
611,2020-05-13,0,0,YVT,Buffalo Narrows Airport,-108.417,55.841942
612,2020-05-14,0,0,YVT,Buffalo Narrows Airport,-108.417,55.841942
613,2020-05-15,1,1,YVT,Buffalo Narrows Airport,-108.417,55.841942
614,2020-05-16,0,0,YVT,Buffalo Narrows Airport,-108.417,55.841942
615,2020-05-17,1,1,YVT,Buffalo Narrows Airport,-108.417,55.841942
616,2020-05-18,0,0,YVT,Buffalo Narrows Airport,-108.417,55.841942
617,2020-05-19,1,0,YVT,Buffalo Narrows Airport,-108.417,55.841942
618,2020-05-20,0,0,YVT,Buffalo Narrows Airport,-108.417,55.841942
619,2020-05-21,0,0,YVT,Buffalo Narrows Airport,-108.417,55.841942
620,2020-05-22,0,0,YVT,Buffalo Narrows Airport,-108.417,55.841942
621,2020-05-23,0,0,YVT,Buffalo Narrows Airport,-108.417,55.841942
622,2020-05-24,0,0,YVT,Buffalo Narrows Airport,-108.417,55.841942
623,2020-05-25,0,0,YVT,Buffalo Narrows Airport,-108.417,55.841942
624,2020-05-26,0,0,YVT,Buffalo Narrows Airport,-108.417,55.841942
625,2020-05-27,0,0,YVT,Buffalo Narrows Airport,-108.417,55.841942
626,2020-05-28,0,0,YVT,Buffalo Narrows Airport,-108.417,55.841942
627,2020-05-29,0,0,YVT,Buffalo Narrows Airport,-108.417,55.841942
628,2020-05-30,0,0,YVT,Buffalo Narrows Airport,-108.417,55.841942
629,2020-05-31,0,0,YVT,Buffalo Narrows Airport,-108.417,55.841942
630,2020-05-02,66,55,YYC,Calgary International Airport,-114.019997,51.11388
631,2020-05-03,62,54,YYC,Calgary International Airport,-114.019997,51.11388
632,2020-05-04,83,74,YYC,Calgary International Airport,-114.019997,51.11388
633,2020-05-05,68,64,YYC,Calgary International Airport,-114.019997,51.11388
634,2020-05-06,86,75,YYC,Calgary International Airport,-114.019997,51.11388
635,2020-05-07,72,68,YYC,Calgary International Airport,-114.019997,51.11388
636,2020-05-08,67,62,YYC,Calgary International Airport,-114.019997,51.11388
637,2020-05-09,34,32,YYC,Calgary International Airport,-114.019997,51.11388
638,2020-05-10,49,43,YYC,Calgary International Airport,-114.019997,51.11388
639,2020-05-11,68,63,YYC,Calgary International Airport,-114.019997,51.11388
640,2020-05-12,77,70,YYC,Calgary International Airport,-114.019997,51.11388
641,2020-05-13,81,75,YYC,Calgary International Airport,-114.019997,51.11388
642,2020-05-14,75,68,YYC,Calgary International Airport,-114.019997,51.11388
643,2020-05-15,74,69,YYC,Calgary International Airport,-114.019997,51.11388
644,2020-05-16,39,34,YYC,Calgary International Airport,-114.019997,51.11388
645,2020-05-17,50,45,YYC,Calgary International Airport,-114.019997,51.11388
646,2020-05-18,70,57,YYC,Calgary International Airport,-114.019997,51.11388
647,2020-05-19,75,61,YYC,Calgary International Airport,-114.019997,51.11388
648,2020-05-20,83,75,YYC,Calgary International Airport,-114.019997,51.11388
649,2020-05-21,77,67,YYC,Calgary International Airport,-114.019997,51.11388
650,2020-05-22,68,62,YYC,Calgary International Airport,-114.019997,51.11388
651,2020-05-23,37,35,YYC,Calgary International Airport,-114.019997,51.11388
652,2020-05-24,53,47,YYC,Calgary International Airport,-114.019997,51.11388
653,2020-05-25,69,64,YYC,Calgary International Airport,-114.019997,51.11388
654,2020-05-26,72,67,YYC,Calgary International Airport,-114.019997,51.11388
655,2020-05-27,87,77,YYC,Calgary International Airport,-114.019997,51.11388
656,2020-05-28,83,74,YYC,Calgary International Airport,-114.019997,51.11388
657,2020-05-29,75,72,YYC,Calgary International Airport,-114.019997,51.11388
658,2020-05-30,40,36,YYC,Calgary International Airport,-114.019997,51.11388
659,2020-05-31,57,51,YYC,Calgary International Airport,-114.019997,51.11388
660,2020-05-02,3,1,YCB,Cambridge Bay Airport,-105.138,69.108047
661,2020-05-03,3,0,YCB,Cambridge Bay Airport,-105.138,69.108047
662,2020-05-04,3,0,YCB,Cambridge Bay Airport,-105.138,69.108047
663,2020-05-05,1,0,YCB,Cambridge Bay Airport,-105.138,69.108047
664,2020-05-06,3,0,YCB,Cambridge Bay Airport,-105.138,69.108047
665,2020-05-07,3,0,YCB,Cambridge Bay Airport,-105.138,69.108047
666,2020-05-08,1,0,YCB,Cambridge Bay Airport,-105.138,69.108047
667,2020-05-09,4,1,YCB,Cambridge Bay Airport,-105.138,69.108047
668,2020-05-10,2,0,YCB,Cambridge Bay Airport,-105.138,69.108047
669,2020-05-11,4,1,YCB,Cambridge Bay Airport,-105.138,69.108047
670,2020-05-12,1,1,YCB,Cambridge Bay Airport,-105.138,69.108047
671,2020-05-13,2,0,YCB,Cambridge Bay Airport,-105.138,69.108047
672,2020-05-14,3,0,YCB,Cambridge Bay Airport,-105.138,69.108047
673,2020-05-15,1,0,YCB,Cambridge Bay Airport,-105.138,69.108047
674,2020-05-16,4,1,YCB,Cambridge Bay Airport,-105.138,69.108047
675,2020-05-17,2,0,YCB,Cambridge Bay Airport,-105.138,69.108047
676,2020-05-18,4,0,YCB,Cambridge Bay Airport,-105.138,69.108047
677,2020-05-19,2,1,YCB,Cambridge Bay Airport,-105.138,69.108047
678,2020-05-20,2,0,YCB,Cambridge Bay Airport,-105.138,69.108047
679,2020-05-21,3,0,YCB,Cambridge Bay Airport,-105.138,69.108047
680,2020-05-22,0,0,YCB,Cambridge Bay Airport,-105.138,69.108047
681,2020-05-23,5,1,YCB,Cambridge Bay Airport,-105.138,69.108047
682,2020-05-24,4,1,YCB,Cambridge Bay Airport,-105.138,69.108047
683,2020-05-25,6,1,YCB,Cambridge Bay Airport,-105.138,69.108047
684,2020-05-26,1,1,YCB,Cambridge Bay Airport,-105.138,69.108047
685,2020-05-27,4,0,YCB,Cambridge Bay Airport,-105.138,69.108047
686,2020-05-28,3,0,YCB,Cambridge Bay Airport,-105.138,69.108047
687,2020-05-29,1,0,YCB,Cambridge Bay Airport,-105.138,69.108047
688,2020-05-30,3,1,YCB,Cambridge Bay Airport,-105.138,69.108047
689,2020-05-31,2,0,YCB,Cambridge Bay Airport,-105.138,69.108047
690,2020-05-02,0,0,YBL,Campbell River Airport,-125.269997,49.950829
691,2020-05-03,0,0,YBL,Campbell River Airport,-125.269997,49.950829
692,2020-05-04,3,1,YBL,Campbell River Airport,-125.269997,49.950829
693,2020-05-05,0,0,YBL,Campbell River Airport,-125.269997,49.950829
694,2020-05-06,2,1,YBL,Campbell River Airport,-125.269997,49.950829
695,2020-05-07,1,1,YBL,Campbell River Airport,-125.269997,49.950829
696,2020-05-08,0,0,YBL,Campbell River Airport,-125.269997,49.950829
697,2020-05-09,1,1,YBL,Campbell River Airport,-125.269997,49.950829
698,2020-05-10,0,0,YBL,Campbell River Airport,-125.269997,49.950829
699,2020-05-11,0,0,YBL,Campbell River Airport,-125.269997,49.950829
700,2020-05-12,0,0,YBL,Campbell River Airport,-125.269997,49.950829
